Name,Owner_login,Accepted_PRs,URL
GPUImage,BradLarson,241,https://github.com/BradLarson/GPUImage
cool-retro-term,Swordfish90,137,https://github.com/Swordfish90/cool-retro-term
learn-go-with-tests,quii,408,https://github.com/quii/learn-go-with-tests
fasthttp,valyala,455,https://github.com/valyala/fasthttp
blueprint,palantir,2733,https://github.com/palantir/blueprint
js-stack-from-scratch,verekia,55,https://github.com/verekia/js-stack-from-scratch
ReactiveCocoa,ReactiveCocoa,1349,https://github.com/ReactiveCocoa/ReactiveCocoa
lowdb,typicode,74,https://github.com/typicode/lowdb
v2ray,233boy,18,https://github.com/233boy/v2ray
SwitchyOmega,FelisCatus,7,https://github.com/FelisCatus/SwitchyOmega
.tmux,gpakosz,10,https://github.com/gpakosz/.tmux
gpt-2,openai,17,https://github.com/openai/gpt-2
profile-summary-for-github,tipsy,27,https://github.com/tipsy/profile-summary-for-github
kitty,kovidgoyal,925,https://github.com/kovidgoyal/kitty
xi-editor,xi-editor,674,https://github.com/xi-editor/xi-editor
rocketmq,apache,1968,https://github.com/apache/rocketmq
graphql-js,graphql,2303,https://github.com/graphql/graphql-js
react-dnd,react-dnd,1394,https://github.com/react-dnd/react-dnd
snowpack,FredKSchott,1202,https://github.com/FredKSchott/snowpack
rxdb,pubkey,3762,https://github.com/pubkey/rxdb
zap,uber-go,496,https://github.com/uber-go/zap
ruoyi-vue-pro,YunaiV,24,https://github.com/YunaiV/ruoyi-vue-pro
bubbletea,charmbracelet,338,https://github.com/charmbracelet/bubbletea
dgraph,dgraph-io,4733,https://github.com/dgraph-io/dgraph
vcpkg,microsoft,13765,https://github.com/microsoft/vcpkg
monica,monicahq,3675,https://github.com/monicahq/monica
SnapKit,SnapKit,128,https://github.com/SnapKit/SnapKit
skill-map,TeamStuQ,42,https://github.com/TeamStuQ/skill-map
htmx,bigskysoftware,495,https://github.com/bigskysoftware/htmx
eng-practices,google,8,https://github.com/google/eng-practices
upterm,railsware,293,https://github.com/railsware/upterm
dash,plotly,727,https://github.com/plotly/dash
core,dotnet,1666,https://github.com/dotnet/core
SpinKit,tobiasahlin,51,https://github.com/tobiasahlin/SpinKit
HEU_KMS_Activator,zbezj,0,https://github.com/zbezj/HEU_KMS_Activator
Vue.Draggable,SortableJS,52,https://github.com/SortableJS/Vue.Draggable
source-code-pro,adobe-fonts,52,https://github.com/adobe-fonts/source-code-pro
learnopencv,spmallick,451,https://github.com/spmallick/learnopencv
jsdom,jsdom,811,https://github.com/jsdom/jsdom
awesome-pentest,enaqx,328,https://github.com/enaqx/awesome-pentest
tinygrad,tinygrad,855,https://github.com/tinygrad/tinygrad
mux,gorilla,182,https://github.com/gorilla/mux
vue-router,vuejs,635,https://github.com/vuejs/vue-router
FlutterExampleApps,iampawan,8,https://github.com/iampawan/FlutterExampleApps
budibase,Budibase,3100,https://github.com/Budibase/budibase
CodeEdit,CodeEditApp,666,https://github.com/CodeEditApp/CodeEdit
comprehensive-rust,google,849,https://github.com/google/comprehensive-rust
graal,oracle,2664,https://github.com/oracle/graal
nx,nrwl,8791,https://github.com/nrwl/nx
mybatis-3,mybatis,1120,https://github.com/mybatis/mybatis-3
advanced-go-programming-book,chai2010,343,https://github.com/chai2010/advanced-go-programming-book
wekan,wekan,1092,https://github.com/wekan/wekan
awesome-computer-vision,jbhuang0604,38,https://github.com/jbhuang0604/awesome-computer-vision
pytorch-handbook,zergtant,47,https://github.com/zergtant/pytorch-handbook
Bilibili-Evolved,the1812,300,https://github.com/the1812/Bilibili-Evolved
neofetch,dylanaraps,767,https://github.com/dylanaraps/neofetch
proxy_pool,jhao104,142,https://github.com/jhao104/proxy_pool
spaceship-prompt,spaceship-prompt,386,https://github.com/spaceship-prompt/spaceship-prompt
picasso,square,611,https://github.com/square/picasso
sonic,valeriansaliou,41,https://github.com/valeriansaliou/sonic
rough,rough-stuff,58,https://github.com/rough-stuff/rough
radare2,radareorg,10594,https://github.com/radareorg/radare2
Inquirer.js,SBoudrias,346,https://github.com/SBoudrias/Inquirer.js
web-starter-kit,google,234,https://github.com/google/web-starter-kit
InvokeAI,invoke-ai,1591,https://github.com/invoke-ai/InvokeAI
awesome-graphql,chentsulin,518,https://github.com/chentsulin/awesome-graphql
skaffold,GoogleContainerTools,4383,https://github.com/GoogleContainerTools/skaffold
QMUI_Android,Tencent,21,https://github.com/Tencent/QMUI_Android
awesome-kubernetes,ramitsurana,576,https://github.com/ramitsurana/awesome-kubernetes
caffeine,ben-manes,298,https://github.com/ben-manes/caffeine
graphql-spec,graphql,370,https://github.com/graphql/graphql-spec
plane,makeplane,1594,https://github.com/makeplane/plane
jsdoc,jsdoc,221,https://github.com/jsdoc/jsdoc
DataX,alibaba,143,https://github.com/alibaba/DataX
FastGithub,dotnetcore,19,https://github.com/dotnetcore/FastGithub
youmightnotneedjquery,HubSpot,136,https://github.com/HubSpot/youmightnotneedjquery
store.js,marcuswestin,55,https://github.com/marcuswestin/store.js
MaterialDesignInXamlToolkit,MaterialDesignInXAML,1242,https://github.com/MaterialDesignInXAML/MaterialDesignInXamlToolkit
daily,dailydotdev,77,https://github.com/dailydotdev/daily
paper.js,paperjs,244,https://github.com/paperjs/paper.js
webpack-dashboard,FormidableLabs,111,https://github.com/FormidableLabs/webpack-dashboard
yudao-cloud,YunaiV,10,https://github.com/YunaiV/yudao-cloud
free-books,ruanyf,10,https://github.com/ruanyf/free-books
awesome-oss-alternatives,RunaCapital,115,https://github.com/RunaCapital/awesome-oss-alternatives
USTC-Course,USTC-Resource,14,https://github.com/USTC-Resource/USTC-Course
wechat_jump_game,wangshub,146,https://github.com/wangshub/wechat_jump_game
pyecharts,pyecharts,378,https://github.com/pyecharts/pyecharts
incubator-weex,apache,1712,https://github.com/apache/incubator-weex
fuels-rs,FuelLabs,588,https://github.com/FuelLabs/fuels-rs
typescript-eslint,typescript-eslint,3028,https://github.com/typescript-eslint/typescript-eslint
compiler-explorer,compiler-explorer,2410,https://github.com/compiler-explorer/compiler-explorer
hadoop,apache,3270,https://github.com/apache/hadoop
Snap.svg,adobe-webplatform,44,https://github.com/adobe-webplatform/Snap.svg
codelf,unbug,5,https://github.com/unbug/codelf
uuid,uuidjs,203,https://github.com/uuidjs/uuid
FLEX,FLEXTool,194,https://github.com/FLEXTool/FLEX
logger,orhanobut,29,https://github.com/orhanobut/logger
mackup,lra,906,https://github.com/lra/mackup
dotnet,microsoft,661,https://github.com/microsoft/dotnet
flexbugs,philipwalton,35,https://github.com/philipwalton/flexbugs
fuels-ts,FuelLabs,678,https://github.com/FuelLabs/fuels-ts
HandBrake,HandBrake,724,https://github.com/HandBrake/HandBrake
lila,lichess-org,4287,https://github.com/lichess-org/lila
Signal-Desktop,signalapp,601,https://github.com/signalapp/Signal-Desktop
amazeui,amazeui,418,https://github.com/amazeui/amazeui
beekeeper-studio,beekeeper-studio,354,https://github.com/beekeeper-studio/beekeeper-studio
node-http-proxy,http-party,201,https://github.com/http-party/node-http-proxy
powerlevel9k,Powerlevel9k,447,https://github.com/Powerlevel9k/powerlevel9k
kcptun,xtaci,19,https://github.com/xtaci/kcptun
mui,dcloudio,16,https://github.com/dcloudio/mui
technology-talk,aalansehaiyang,1,https://github.com/aalansehaiyang/technology-talk
pybind11,pybind,1659,https://github.com/pybind/pybind11
image,Intervention,174,https://github.com/Intervention/image
git-history,pomber,53,https://github.com/pomber/git-history
yapf,google,246,https://github.com/google/yapf
IT_book,XiangLinPro,0,https://github.com/XiangLinPro/IT_book
cachet,cachethq,1380,https://github.com/cachethq/cachet
open-gpu-kernel-modules,NVIDIA,11,https://github.com/NVIDIA/open-gpu-kernel-modules
laravel-ide-helper,barryvdh,388,https://github.com/barryvdh/laravel-ide-helper
Luban,Curzibn,11,https://github.com/Curzibn/Luban
awesome-zsh-plugins,unixorn,1698,https://github.com/unixorn/awesome-zsh-plugins
chatgpt-google-extension,wong2,30,https://github.com/wong2/chatgpt-google-extension
gollum,gollum,557,https://github.com/gollum/gollum
CleanArchitecture,ardalis,218,https://github.com/ardalis/CleanArchitecture
chromeless,schickling,88,https://github.com/schickling/chromeless
conv_arithmetic,vdumoulin,3,https://github.com/vdumoulin/conv_arithmetic
learn_python3_spider,wistbean,7,https://github.com/wistbean/learn_python3_spider
Amethyst,ianyh,451,https://github.com/ianyh/Amethyst
macos-virtualbox,myspaghetti,25,https://github.com/myspaghetti/macos-virtualbox
mirai,mamoe,486,https://github.com/mamoe/mirai
xg2xg,jhuangtw,115,https://github.com/jhuangtw/xg2xg
azure-quickstart-templates,Azure,9177,https://github.com/Azure/azure-quickstart-templates
PEASS-ng,carlospolop,160,https://github.com/carlospolop/PEASS-ng
searx,searx,1152,https://github.com/searx/searx
hacker101,Hacker0x01,53,https://github.com/Hacker0x01/hacker101
python-mini-projects,Python-World,256,https://github.com/Python-World/python-mini-projects
Semantic-UI-React,Semantic-Org,1598,https://github.com/Semantic-Org/Semantic-UI-React
react-canvas,Flipboard,21,https://github.com/Flipboard/react-canvas
server,bitwarden,1806,https://github.com/bitwarden/server
msw,mswjs,501,https://github.com/mswjs/msw
kaldi,kaldi-asr,2653,https://github.com/kaldi-asr/kaldi
CleanArchitecture,jasontaylordev,204,https://github.com/jasontaylordev/CleanArchitecture
fauxpilot,fauxpilot,51,https://github.com/fauxpilot/fauxpilot
js-must-watch,bolshchikov,24,https://github.com/bolshchikov/js-must-watch
ruffle,ruffle-rs,4411,https://github.com/ruffle-rs/ruffle
nixpkgs,NixOS,187343,https://github.com/NixOS/nixpkgs
jimp,jimp-dev,350,https://github.com/jimp-dev/jimp
speedtest-cli,sivel,10,https://github.com/sivel/speedtest-cli
kubeflow,kubeflow,2605,https://github.com/kubeflow/kubeflow
stf,openstf,95,https://github.com/openstf/stf
requirejs,requirejs,119,https://github.com/requirejs/requirejs
reactos,reactos,4355,https://github.com/reactos/reactos
react-native-navigation,wix,1988,https://github.com/wix/react-native-navigation
show-me-the-code,Yixiaohan,0,https://github.com/Yixiaohan/show-me-the-code
jd-gui,java-decompiler,9,https://github.com/java-decompiler/jd-gui
polybar,polybar,658,https://github.com/polybar/polybar
http-server,http-party,136,https://github.com/http-party/http-server
zuul,Netflix,780,https://github.com/Netflix/zuul
ivy,unifyai,5658,https://github.com/unifyai/ivy
full-stack-fastapi-postgresql,tiangolo,46,https://github.com/tiangolo/full-stack-fastapi-postgresql
apexcharts.js,apexcharts,268,https://github.com/apexcharts/apexcharts.js
coreclr,dotnet,15938,https://github.com/dotnet/coreclr
swift-style-guide,kodecocodes,102,https://github.com/kodecocodes/swift-style-guide
marko,marko-js,889,https://github.com/marko-js/marko
akka,akka,9978,https://github.com/akka/akka
Arduino,esp8266,2386,https://github.com/esp8266/Arduino
blessed-contrib,yaronn,69,https://github.com/yaronn/blessed-contrib
git-tips,521xueweihan,19,https://github.com/521xueweihan/git-tips
graphiql,graphql,1753,https://github.com/graphql/graphiql
twint,twintproject,133,https://github.com/twintproject/twint
Marlin,MarlinFirmware,8712,https://github.com/MarlinFirmware/Marlin
Algorithms,williamfiset,74,https://github.com/williamfiset/Algorithms
chi,go-chi,211,https://github.com/go-chi/chi
awesome-java-cn,jobbole,30,https://github.com/jobbole/awesome-java-cn
bower,bower,348,https://github.com/bower/bower
gradle,gradle,11888,https://github.com/gradle/gradle
learn-python,trekhleb,17,https://github.com/trekhleb/learn-python
AirSim,microsoft,670,https://github.com/microsoft/AirSim
presto,prestodb,9858,https://github.com/prestodb/presto
react-sketchapp,airbnb,190,https://github.com/airbnb/react-sketchapp
front-end-guide,grab,14,https://github.com/grab/front-end-guide
tldraw,tldraw,860,https://github.com/tldraw/tldraw
FreeCAD,FreeCAD,5853,https://github.com/FreeCAD/FreeCAD
koel,koel,478,https://github.com/koel/koel
ultimate-go,hoanhan101,35,https://github.com/hoanhan101/ultimate-go
vivus,maxwellito,31,https://github.com/maxwellito/vivus
vue-admin-better,chuzhixin,24,https://github.com/chuzhixin/vue-admin-better
headless-recorder,checkly,73,https://github.com/checkly/headless-recorder
openface,cmusatyalab,38,https://github.com/cmusatyalab/openface
qiankun,umijs,563,https://github.com/umijs/qiankun
awesome-python-applications,mahmoud,47,https://github.com/mahmoud/awesome-python-applications
math-as-code,Jam3,23,https://github.com/Jam3/math-as-code
cheatsheets-ai,kailashahirwar,2,https://github.com/kailashahirwar/cheatsheets-ai
etherpad-lite,ether,2170,https://github.com/ether/etherpad-lite
Moya,Moya,790,https://github.com/Moya/Moya
GNNPapers,thunlp,50,https://github.com/thunlp/GNNPapers
keystone-classic,keystonejs,1741,https://github.com/keystonejs/keystone-classic
sass,sass,530,https://github.com/sass/sass
microservices-demo,GoogleCloudPlatform,1372,https://github.com/GoogleCloudPlatform/microservices-demo
Design-Patterns-In-Swift,ochococo,45,https://github.com/ochococo/Design-Patterns-In-Swift
PyTorch-GAN,eriklindernoren,7,https://github.com/eriklindernoren/PyTorch-GAN
ratchet,twbs,231,https://github.com/twbs/ratchet
ar-cutpaste,cyrildiagne,17,https://github.com/cyrildiagne/ar-cutpaste
swift-evolution,apple,1717,https://github.com/apple/swift-evolution
react-window,bvaughn,72,https://github.com/bvaughn/react-window
raylib,raysan5,1281,https://github.com/raysan5/raylib
ScrollMagic,janpaepke,41,https://github.com/janpaepke/ScrollMagic
jupyter,jupyter,214,https://github.com/jupyter/jupyter
TTS,coqui-ai,359,https://github.com/coqui-ai/TTS
smartknob,scottbez1,21,https://github.com/scottbez1/smartknob
Kalman-and-Bayesian-Filters-in-Python,rlabbe,141,https://github.com/rlabbe/Kalman-and-Bayesian-Filters-in-Python
parsedown,erusev,126,https://github.com/erusev/parsedown
algorithm-pattern,greyireland,16,https://github.com/greyireland/algorithm-pattern
CircleImageView,hdodenhof,14,https://github.com/hdodenhof/CircleImageView
chatbox,Bin-Huang,32,https://github.com/Bin-Huang/chatbox
nuclei,projectdiscovery,1576,https://github.com/projectdiscovery/nuclei
Mailspring,Foundry376,223,https://github.com/Foundry376/Mailspring
kubespray,kubernetes-sigs,5199,https://github.com/kubernetes-sigs/kubespray
bootstrap-vue,bootstrap-vue,3291,https://github.com/bootstrap-vue/bootstrap-vue
umi,umijs,3135,https://github.com/umijs/umi
h4cker,The-Art-of-Hacking,57,https://github.com/The-Art-of-Hacking/h4cker
hapi,hapijs,1113,https://github.com/hapijs/hapi
bull,OptimalBits,525,https://github.com/OptimalBits/bull
rrweb,rrweb-io,418,https://github.com/rrweb-io/rrweb
transfer.sh,dutchcoders,163,https://github.com/dutchcoders/transfer.sh
33-js-concepts,stephentian,12,https://github.com/stephentian/33-js-concepts
infer,facebook,45,https://github.com/facebook/infer
vector,vectordotdev,8920,https://github.com/vectordotdev/vector
Chinese-LLaMA-Alpaca,ymcui,52,https://github.com/ymcui/Chinese-LLaMA-Alpaca
awesome-production-machine-learning,EthicalML,297,https://github.com/EthicalML/awesome-production-machine-learning
CocoaPods,CocoaPods,1665,https://github.com/CocoaPods/CocoaPods
guide,uber-go,106,https://github.com/uber-go/guide
SuperTinyIcons,edent,424,https://github.com/edent/SuperTinyIcons
luxon,moment,346,https://github.com/moment/luxon
sqlx,jmoiron,113,https://github.com/jmoiron/sqlx
skaffold,GoogleContainerTools,4383,https://github.com/GoogleContainerTools/skaffold
scala,scala,8093,https://github.com/scala/scala
gsy_github_app_flutter,CarGuo,8,https://github.com/CarGuo/gsy_github_app_flutter
reactotron,infinitered,671,https://github.com/infinitered/reactotron
aws-cli,aws,2697,https://github.com/aws/aws-cli
yii2,yiisoft,5129,https://github.com/yiisoft/yii2
PromiseKit,mxcl,321,https://github.com/mxcl/PromiseKit
d2,terrastruct,620,https://github.com/terrastruct/d2
Grasscutter,Grasscutters,881,https://github.com/Grasscutters/Grasscutter
label-studio,HumanSignal,2295,https://github.com/HumanSignal/label-studio
signoz,SigNoz,1446,https://github.com/SigNoz/signoz
Spring,MengTo,60,https://github.com/MengTo/Spring
filepond,pqina,83,https://github.com/pqina/filepond
the-craft-of-selfteaching,selfteaching,352,https://github.com/selfteaching/the-craft-of-selfteaching
ip2region,lionsoul2014,74,https://github.com/lionsoul2014/ip2region
YYKit,ibireme,32,https://github.com/ibireme/YYKit
argo-cd,argoproj,5748,https://github.com/argoproj/argo-cd
cutter,rizinorg,1489,https://github.com/rizinorg/cutter
shelljs,shelljs,384,https://github.com/shelljs/shelljs
nomad,hashicorp,10717,https://github.com/hashicorp/nomad
MaterialDesignInXamlToolkit,MaterialDesignInXAML,1242,https://github.com/MaterialDesignInXAML/MaterialDesignInXamlToolkit
bytecode-viewer,Konloch,110,https://github.com/Konloch/bytecode-viewer
powerline,powerline,450,https://github.com/powerline/powerline
yudao-cloud,YunaiV,10,https://github.com/YunaiV/yudao-cloud
validator,go-playground,391,https://github.com/go-playground/validator
aiohttp,aio-libs,3565,https://github.com/aio-libs/aiohttp
SMSBoom,OpenEthan,22,https://github.com/OpenEthan/SMSBoom
gitui,extrawurst,680,https://github.com/extrawurst/gitui
ranger,ranger,551,https://github.com/ranger/ranger
Perfect,PerfectlySoft,75,https://github.com/PerfectlySoft/Perfect
react-native-navigation,wix,1988,https://github.com/wix/react-native-navigation
show-me-the-code,Yixiaohan,0,https://github.com/Yixiaohan/show-me-the-code
jd-gui,java-decompiler,9,https://github.com/java-decompiler/jd-gui
http-server,http-party,136,https://github.com/http-party/http-server
ivy,unifyai,5658,https://github.com/unifyai/ivy
full-stack-fastapi-postgresql,tiangolo,46,https://github.com/tiangolo/full-stack-fastapi-postgresql
apexcharts.js,apexcharts,268,https://github.com/apexcharts/apexcharts.js
kaniko,GoogleContainerTools,955,https://github.com/GoogleContainerTools/kaniko
coreclr,dotnet,15938,https://github.com/dotnet/coreclr
turbolinks,turbolinks,58,https://github.com/turbolinks/turbolinks
marko,marko-js,889,https://github.com/marko-js/marko
btop,aristocratos,105,https://github.com/aristocratos/btop
ajv,ajv-validator,437,https://github.com/ajv-validator/ajv
lvgl,lvgl,1624,https://github.com/lvgl/lvgl
omi,Tencent,478,https://github.com/Tencent/omi
dataease,dataease,3275,https://github.com/dataease/dataease
qrcodejs,davidshimjs,17,https://github.com/davidshimjs/qrcodejs
badger,dgraph-io,909,https://github.com/dgraph-io/badger
Tone.js,Tonejs,190,https://github.com/Tonejs/Tone.js
react-native-gifted-chat,FaridSafi,399,https://github.com/FaridSafi/react-native-gifted-chat
stetho,facebookarchive,267,https://github.com/facebookarchive/stetho
node-inspector,node-inspector,118,https://github.com/node-inspector/node-inspector
blog_os,phil-opp,669,https://github.com/phil-opp/blog_os
reinforcement-learning-an-introduction,ShangtongZhang,49,https://github.com/ShangtongZhang/reinforcement-learning-an-introduction
x-ui,vaxilu,10,https://github.com/vaxilu/x-ui
simplefolio,cobiwave,18,https://github.com/cobiwave/simplefolio
runtime,dotnet,27840,https://github.com/dotnet/runtime
codesandbox-client,codesandbox,3274,https://github.com/codesandbox/codesandbox-client
capistrano,capistrano,645,https://github.com/capistrano/capistrano
go,json-iterator,99,https://github.com/json-iterator/go
rust-analyzer,rust-lang,8500,https://github.com/rust-lang/rust-analyzer
apisix,apache,3866,https://github.com/apache/apisix
htaccess,phanan,41,https://github.com/phanan/htaccess
Marketing-for-Engineers,goabstract,23,https://github.com/goabstract/Marketing-for-Engineers
albumentations,albumentations-team,501,https://github.com/albumentations-team/albumentations
learnVue,answershuto,28,https://github.com/answershuto/learnVue
guiadevbrasil,arthurspk,76,https://github.com/arthurspk/guiadevbrasil
invidious,iv-org,795,https://github.com/iv-org/invidious
playframework,playframework,6575,https://github.com/playframework/playframework
lima,lima-vm,830,https://github.com/lima-vm/lima
book,qyuhen,0,https://github.com/qyuhen/book
remark,gnab,136,https://github.com/gnab/remark
hyper,hyperium,1211,https://github.com/hyperium/hyper
gruvbox,morhetz,26,https://github.com/morhetz/gruvbox
webpack-bundle-analyzer,webpack-contrib,189,https://github.com/webpack-contrib/webpack-bundle-analyzer
lib-flexible,amfe,1,https://github.com/amfe/lib-flexible
SmartTubeNext,yuliskov,856,https://github.com/yuliskov/SmartTubeNext
arrow,apache,2954,https://github.com/apache/arrow
AndroidViewAnimations,daimajia,22,https://github.com/daimajia/AndroidViewAnimations
dataloader,graphql,114,https://github.com/graphql/dataloader
pure,sindresorhus,159,https://github.com/sindresorhus/pure
pyxel,kitao,113,https://github.com/kitao/pyxel
gron,tomnomnom,17,https://github.com/tomnomnom/gron
nexe,nexe,108,https://github.com/nexe/nexe
Reactive-Resume,AmruthPillai,440,https://github.com/AmruthPillai/Reactive-Resume
mall-learning,macrozheng,0,https://github.com/macrozheng/mall-learning
hacker-laws-zh,nusr,29,https://github.com/nusr/hacker-laws-zh
ceph,ceph,42814,https://github.com/ceph/ceph
Halfrost-Field,halfrost,5,https://github.com/halfrost/Halfrost-Field
d2-admin,d2-projects,46,https://github.com/d2-projects/d2-admin
nltk,nltk,1155,https://github.com/nltk/nltk
tengine,alibaba,623,https://github.com/alibaba/tengine
Cookbook,andkret,69,https://github.com/andkret/Cookbook
evergreen,segmentio,869,https://github.com/segmentio/evergreen
grunt,gruntjs,112,https://github.com/gruntjs/grunt
Polly,App-vNext,765,https://github.com/App-vNext/Polly
Mos,Caldis,32,https://github.com/Caldis/Mos
lint-staged,okonet,390,https://github.com/okonet/lint-staged
OpenRCT2,OpenRCT2,7571,https://github.com/OpenRCT2/OpenRCT2
react-dates,react-dates,497,https://github.com/react-dates/react-dates
skynet,cloudwu,410,https://github.com/cloudwu/skynet
dgl,dmlc,3269,https://github.com/dmlc/dgl
stimulus,hotwired,229,https://github.com/hotwired/stimulus
BookStack,BookStackApp,540,https://github.com/BookStackApp/BookStack
SkeletonView,Juanpe,156,https://github.com/Juanpe/SkeletonView
reaction,reactioncommerce,2585,https://github.com/reactioncommerce/reaction
ChatGLM2-6B,THUDM,12,https://github.com/THUDM/ChatGLM2-6B
RxTool,Tamsiree,8,https://github.com/Tamsiree/RxTool
upx,upx,35,https://github.com/upx/upx
goreleaser,goreleaser,2240,https://github.com/goreleaser/goreleaser
py12306,pjialin,34,https://github.com/pjialin/py12306
distributions,nodesource,186,https://github.com/nodesource/distributions
Material,CosmicMind,156,https://github.com/CosmicMind/Material
magnetW,xiandanin,2,https://github.com/xiandanin/magnetW
PeerTube,Chocobozzz,915,https://github.com/Chocobozzz/PeerTube
ZeroTierOne,zerotier,311,https://github.com/zerotier/ZeroTierOne
Zappa,Miserlou,655,https://github.com/Miserlou/Zappa
ivideo,phobal,2,https://github.com/phobal/ivideo
langflow,logspace-ai,386,https://github.com/logspace-ai/langflow
AspNetCore.Docs,dotnet,14262,https://github.com/dotnet/AspNetCore.Docs
pell,jaredreich,4,https://github.com/jaredreich/pell
robotjs,octalmage,103,https://github.com/octalmage/robotjs
trufflehog,trufflesecurity,979,https://github.com/trufflesecurity/trufflehog
Spoon-Knife,octocat,7,https://github.com/octocat/Spoon-Knife
CycleGAN,junyanz,7,https://github.com/junyanz/CycleGAN
clip-as-service,jina-ai,282,https://github.com/jina-ai/clip-as-service
ReLaXed,RelaxedJS,27,https://github.com/RelaxedJS/ReLaXed
beats,elastic,23559,https://github.com/elastic/beats
neural-enhance,alexjc,14,https://github.com/alexjc/neural-enhance
babel-handbook,jamiebuilds,70,https://github.com/jamiebuilds/babel-handbook
perkeep,perkeep,117,https://github.com/perkeep/perkeep
JSONKit,johnezang,4,https://github.com/johnezang/JSONKit
PathPlanning,zhm-real,2,https://github.com/zhm-real/PathPlanning
tfjs-examples,tensorflow,760,https://github.com/tensorflow/tfjs-examples
flet,flet-dev,165,https://github.com/flet-dev/flet
rescript-compiler,rescript-lang,3511,https://github.com/rescript-lang/rescript-compiler
flubber,veltman,3,https://github.com/veltman/flubber
endlessh,skeeto,11,https://github.com/skeeto/endlessh
metaseq,facebookresearch,356,https://github.com/facebookresearch/metaseq
zsh-completions,zsh-users,607,https://github.com/zsh-users/zsh-completions
BossSensor,Hironsan,3,https://github.com/Hironsan/BossSensor
backend-challenges,CollabCodeTech,31,https://github.com/CollabCodeTech/backend-challenges
upspin,upspin,6,https://github.com/upspin/upspin
SDCycleScrollView,gsdios,9,https://github.com/gsdios/SDCycleScrollView
librosa,librosa,553,https://github.com/librosa/librosa
OpenFace,TadasBaltrusaitis,38,https://github.com/TadasBaltrusaitis/OpenFace
lipgloss,charmbracelet,105,https://github.com/charmbracelet/lipgloss
react-nodegui,nodegui,136,https://github.com/nodegui/react-nodegui
reactive,dotnet,853,https://github.com/dotnet/reactive
pwnagotchi,evilsocket,424,https://github.com/evilsocket/pwnagotchi
SUI-Mobile,sdc-alibaba,37,https://github.com/sdc-alibaba/SUI-Mobile
SandDance,microsoft,322,https://github.com/microsoft/SandDance
grip,joeyespo,68,https://github.com/joeyespo/grip
MaterialEditText,rengwuxian,28,https://github.com/rengwuxian/MaterialEditText
degit,Rich-Harris,101,https://github.com/Rich-Harris/degit
deep-painterly-harmonization,luanfujun,1,https://github.com/luanfujun/deep-painterly-harmonization
docker,jenkinsci,688,https://github.com/jenkinsci/docker
riot,go-ego,31,https://github.com/go-ego/riot
self-driving-car,udacity,34,https://github.com/udacity/self-driving-car
tensorflow_cookbook,nfmcclure,60,https://github.com/nfmcclure/tensorflow_cookbook
leerob.io,leerob,320,https://github.com/leerob/leerob.io
realtime,supabase,393,https://github.com/supabase/realtime
size-limit,ai,124,https://github.com/ai/size-limit
brython,brython-dev,327,https://github.com/brython-dev/brython
Aegis,beemdevelopment,302,https://github.com/beemdevelopment/Aegis
mujoco,deepmind,57,https://github.com/deepmind/mujoco
Leaf,Meituan-Dianping,8,https://github.com/Meituan-Dianping/Leaf
session,expressjs,43,https://github.com/expressjs/session
oceanbase,oceanbase,248,https://github.com/oceanbase/oceanbase
heatmap.js,pa7,27,https://github.com/pa7/heatmap.js
cssfx,jolaleye,4,https://github.com/jolaleye/cssfx
copilot.vim,github,1,https://github.com/github/copilot.vim
deepin-wine-ubuntu,wszqkzqk,14,https://github.com/wszqkzqk/deepin-wine-ubuntu
angularjs-styleguide,toddmotto,63,https://github.com/toddmotto/angularjs-styleguide
Ratchet,ratchetphp,93,https://github.com/ratchetphp/Ratchet
randomColor,davidmerfield,46,https://github.com/davidmerfield/randomColor
smali,JesusFreke,54,https://github.com/JesusFreke/smali
UniTask,Cysharp,67,https://github.com/Cysharp/UniTask
awesome-rnn,kjw0612,29,https://github.com/kjw0612/awesome-rnn
ERNIE,PaddlePaddle,196,https://github.com/PaddlePaddle/ERNIE
TensorFlow-Tutorials,nlintz,44,https://github.com/nlintz/TensorFlow-Tutorials
pachyderm,pachyderm,5312,https://github.com/pachyderm/pachyderm
xUtils3,wyouflf,7,https://github.com/wyouflf/xUtils3
spark,holman,32,https://github.com/holman/spark
androidmvp,antoniolg,11,https://github.com/antoniolg/androidmvp
lightGallery,sachinchoolur,84,https://github.com/sachinchoolur/lightGallery
serving,tensorflow,462,https://github.com/tensorflow/serving
ractive,ractivejs,919,https://github.com/ractivejs/ractive
XMPPFramework,robbiehanson,136,https://github.com/robbiehanson/XMPPFramework
model-viewer,google,1114,https://github.com/google/model-viewer
ctags,universal-ctags,2249,https://github.com/universal-ctags/ctags
WebGoat,WebGoat,569,https://github.com/WebGoat/WebGoat
MudBlazor,MudBlazor,1879,https://github.com/MudBlazor/MudBlazor
FDFullscreenPopGesture,forkingdog,8,https://github.com/forkingdog/FDFullscreenPopGesture
foreman,ddollar,191,https://github.com/ddollar/foreman
luban-h5,ly525,76,https://github.com/ly525/luban-h5
awesome-talks,JanVanRyswyck,42,https://github.com/JanVanRyswyck/awesome-talks
charts.css,ChartsCSS,29,https://github.com/ChartsCSS/charts.css
mae,facebookresearch,0,https://github.com/facebookresearch/mae
react-native-image-crop-picker,ivpusic,186,https://github.com/ivpusic/react-native-image-crop-picker
